Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Church of England Primary School,22AYF0599448,"169,983.65 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Church of England Primary School,22AYF0599449,"46,679.60 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Church of England Primary School,22AYF0599532,"75,141.19 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Church of England Primary School,22AYF0619774,"76,822.77 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,"St Peter's Church of England Primary School, Cassi",22AYF0593971,"26,922.57 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,"St Peter's Church of England Primary School, Hindl",22AYF0604252,"92,887.11 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's CofE (C) Primary School,22AYF0600673,"39,721.09 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's CofE Academy,22AYF0591505,"52,333.12 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's CofE Aided Junior School,22AYF0611189,"81,048.85 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Peters CofE Junior School,22AYF0591396,"71,312.29 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's CofE Primary School,22AYF0593161,"114,922.84 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,"St Peter's CofE VA Primary School, Easton",22AYF0611364,"50,404.72 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Droitwich C of E Academy,22AYF0614578,"130,298.68 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Primary School,22AYF0594319,"145,170.44 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's RC Primary School,22AYF0603790,"47,898.62 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Peter's Smithills Dean CE Primary School,22AYF0594396,"62,014.31 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Peters'C of E Primary Academy Mansfield,22AYF0591704,"82,241.32 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Petroc's Church of England Voluntary Aided Prim,22AYF0589142,"181,035.95 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Philip Howard Catholic School,22AYF0587849,"405,739.28 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Philip Howard Catholic School,22AYF0587851,"71,403.55 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Philip Howard Catholic Voluntary Academy,22AYF0607688,"261,538.49 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Philip Neri Roman Catholic Primary School,22AYF0620405,"59,027.53 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Philip Neri with St Bede Catholic Voluntary Aca,22AYF0602627,"133,792.17 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Philip's Catholic Primary School,22AYF0607014,"79,924.37 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Philips CofE Primary School,22AYF0603113,"87,474.37 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Philip's CofE Primary School,22AYF0588056,"72,302.39 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,ST PHILIP'S SCHOOL,22AYF0602192,"134,166.61 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Philomena's Primary School,22AYF0607652,"69,629.13 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/05/2022,Grants Expenditure,ESFA Funding Directorate,St Piers School (Young Epilepsy),ED212220210533972,"32,499.99 ",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Pius X Catholic Primary School,22AYF0601281,"70,826.10 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Pius X Catholic Primary School,22AYF0614697,"64,754.85 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,"St Pius X Catholic Primary School, Consett",22AYF0620410,"31,661.48 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Polycarp's Catholic Primary School,22AYF0619669,"128,006.88 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Richard's Catholic Primary School,22AYF0597964,"64,366.66 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Richards CE Primary School,22AYF0598681,"72,919.26 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Richard's VC Academy,22AYF0607135,"104,301.96 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Robert of Newminster Catholic School & Sixth Fo,22AYF0587459,"171,893.98 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Robert of Newminster Catholic School & Sixth Fo,22AYF0587462,"521,006.66 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/05/2022,Grants Expenditure,ESFA Funding Directorate,St Robert of Newminster Catholic School & Sixth Fo,EUPS898457,"37,105.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,"St Robert's Catholic Primary School, Harrogate",22AYF0609687,"82,857.03 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Robert's Roman Catholic Voluntary Aided First School,EUPS828764,"-43,617.32 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Robert's Roman Catholic Voluntary Aided First School,22AYF0621025,"43,617.29 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Robert's Roman Catholic Voluntary Aided First School,22AYF0621026,"43,617.29 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/05/2022,Grants Expenditure,ESFA Funding Directorate,St Rose's Special School,ED212220210533988,"30,833.32 ",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Rumons Church of England Infants School,22AYF0607095,"29,619.15 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Saviour's C of E Academy,22AYF0606950,"53,562.15 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Saviour's Infant Church School,22AYF0609468,"33,978.43 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Saviour's Junior Church School,22AYF0609472,"70,728.79 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Sebastian's C of E Primary School,22AYF0613124,"44,092.45 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Silas Church of England Primary School,22AYF0604272,"128,509.42 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Silas Church of England Primary School,22AYF0604274,"30,235.67 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Silas's CofE Primary School,22AYF0589833,"111,705.29 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St SImon and St Jude C of E Primary School,22AYF0604937,"51,058.65 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,"St Simon of England Roman Catholic Primary School,",22AYF0597967,"68,831.94 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Simon Stock Catholic School,22AYF0597970,"391,767.48 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Simon Stock Catholic School,22AYF0597972,"91,278.63 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Stephen Churchtown Academy,22AYF0586086,"86,189.68 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,"St Stephen's Catholic Primary School and Nursery,",22AYF0609673,"44,672.92 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Stephen's Church of England Primary School,22AYF0607743,"80,176.26 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Stephen's Church School,22AYF0609475,"102,005.16 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Stephen's CofE First School,22AYF0589262,"48,974.44 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Stephens CofE Primary School,22AYF0605639,"60,742.82 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Stephens Community Academy,22AYF0585423,"70,658.47 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Stephen's Infant School,22AYF0597197,"88,410.10 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Stephen's Junior School,22AYF0607738,"135,860.11 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Swithun's C of E Primary Academy,22AYF0591716,"34,196.08 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Teath CP School,22AYF0601339,"37,212.98 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Teresa's Catholic (A) Primary School,22AYF0589724,"97,067.38 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Teresa's Catholic Academy,22AYF0594467,"89,954.68 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Teresa's Catholic Primary Academy,22AYF0607256,"68,118.92 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Teresa's Catholic Primary School,22AYF0586240,"51,948.51 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Teresa's Catholic Primary School,22AYF0587354,"101,381.90 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Teresa's Catholic Primary School,22AYF0597975,"64,679.01 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Teresa's Catholic Primary School,22AYF0602629,"149,627.09 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Teresa's Catholic Primary School,22AYF0607784,"71,457.44 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,"St Teresa's Catholic Primary School, Basildon",22AYF0589748,"69,005.55 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,"St Teresa's Catholic Primary School, Colchester",22AYF0614692,"62,369.38 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,"St Teresa's Catholic Primary School, Hartlepool",22AYF0587382,"98,525.62 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,"St Teresa's Catholic Primary School, Heaton",22AYF0620315,"65,224.04 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,"St Therese of Lisieux Catholic Primary School, A V",22AYF0601271,"61,566.04 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,"St Thomas a Becket Catholic Secondary School, A Vo",22AYF0609611,"353,615.35 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas Aquinas Catholic Primary School,22AYF0589727,"62,684.69 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas Aquinas Catholic School,22AYF0600000,"50,594.12 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas Aquinas Catholic School,22AYF0600003,"524,357.44 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,10/05/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas Aquinas Catholic School,EUPS857908,"43,875.00 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas Becket Catholic Primary School,22AYF0607929,"142,719.42 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas Cantilupe CofE Academy,22AYF0591593,"56,419.20 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,St Thomas' Catholic Primary School,22AYF0613990,"60,453.26 ",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,03/05/2022,Grants Expenditure,ESFA Funding Directorate,"St Thomas' Catholic Primary School, Sevenoaks",22AYF0597978,"57,499.18 ",Current grants - Academy Trust,,,,,,,,,
