Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,24/05/2022,Heating Oil+Utilities Consumed,Head Office and Corporate Services,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,626714,Electricity,"£12,420.61"
Ministry of Defence,Ministry of Defence,19/05/2022,Rental Payments - Transport,DES Bespoke Trading Entity,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,626109,Rental Payments-Transport-Oth,"£12,325.00"
Ministry of Defence,Ministry of Defence,30/05/2022,Transportation + Movement,Head Office and Corporate Services,RAIL SETTLEMENT PLAN LIMITED,NG9 1ND,627980,Military Detached Duty,"£12,202.30"
Ministry of Defence,Ministry of Defence,04/05/2022,Heating Oil+Utilities Consumed,Head Office and Corporate Services,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,622594,Electricity,"£12,182.64"
Ministry of Defence,Ministry of Defence,18/05/2022,P+M General Services,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,625780,P+M General Services,"£12,160.20"
Ministry of Defence,Ministry of Defence,19/05/2022,Research+Development Expend,Army Command,ACCENTURE (UK) LIMITED,EC3M 3BD,625931,Research+Development Expend,"£12,084.00"
Ministry of Defence,Ministry of Defence,04/05/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000069186,Estate+Facilities Mgmnt Servs,"£12,069.08"
Ministry of Defence,Ministry of Defence,17/05/2022,Staff Other Costs,DEFENCE INFRASTRUCTURE ORGANISATION,TMP (UK) LIMITED,W1T 7RQ,625449,Civilian Further Payments,"£12,055.00"
Ministry of Defence,Ministry of Defence,12/05/2022,Telecomms + IT non capital,Head Office and Corporate Services,BOXXE LIMITED,YO31 7RE,624355,IT+Comms Internal Costs,"£12,035.29"
Ministry of Defence,Ministry of Defence,20/05/2022,External Education + Training,Army Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,626234,External Training Mil.,"£12,032.88"
Ministry of Defence,Ministry of Defence,09/05/2022,Other Materiel Consumed,DES Bespoke Trading Entity,BANNER GROUP LIMITED,S9 1XU,623480,Other Materiel Consumed,"£12,007.95"
Ministry of Defence,Ministry of Defence,24/05/2022,Telecomms + IT non capital,Navy Command,BOXXE LIMITED,YO31 7RE,626883,IT+Comms Internal Costs,"£11,995.14"
Ministry of Defence,Ministry of Defence,30/05/2022,CL MonthEnd Accruals Balance,DES Bespoke Trading Entity,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,627904,CL MonthEnd Accruals Balance,"£11,952.36"
Ministry of Defence,Ministry of Defence,11/05/2022,Telecomms + IT non capital,Head Office and Corporate Services,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,624077,IT+Comms Rental Payments,"£11,822.34"
Ministry of Defence,Ministry of Defence,27/05/2022,Telecomms + IT non capital,Army Command,AKHTER COMPUTERS LIMITED,CM18 7PN,627681,IT+Comms Internal Costs,"£11,778.55"
Ministry of Defence,Ministry of Defence,13/05/2022,Rental Payments - Buildings,Defence Nuclear Organisation,MODUS SERVICES LIMITED,CF10 2GE,624878,Prop NonDw SCA Srv Chrg+Off BS,"£11,737.36"
Ministry of Defence,Ministry of Defence,26/05/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,IRVINGQ LIMITED,CF32 8PL,627449,CL MonthEnd Accruals Balance,"£11,734.63"
Ministry of Defence,Ministry of Defence,09/05/2022,Assets under Construction,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019936,SUME AUC Capital Additions,"£11,702.94"
Ministry of Defence,Ministry of Defence,13/05/2022,Med/Welfare/Soc+Rec Costs,Army Command,NEWITT & CO LTD,YO60 7RE,624895,Recreation Costs,"£11,690.14"
Ministry of Defence,Ministry of Defence,16/05/2022,Telecomms + IT non capital,Navy Command,BYTES SOFTWARE SERVICES LIMITED,KT22 7TW,625205,IT+Comms Internal Costs,"£11,606.40"
Ministry of Defence,Ministry of Defence,17/05/2022,External Education + Training,Army Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,625437,External Training Mil.,"£11,604.08"
Ministry of Defence,Ministry of Defence,30/05/2022,P+M General Services,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,627911,P+M General Services,"£11,600.25"
Ministry of Defence,Ministry of Defence,25/05/2022,Interntnl Subs + Other Paymts,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007823,Def Military Assistance Fund,"£11,597.11"
Ministry of Defence,Ministry of Defence,05/05/2022,P+M General Services,Strategic Command,LEONARDO UK LTD,BS16 1EJ,623029,P+M General Services,"£11,551.87"
Ministry of Defence,Ministry of Defence,13/05/2022,Telecomms + IT non capital,Strategic Command,BOXXE LIMITED,YO31 7RE,624704,IT+Comms Internal Costs,"£11,545.86"
Ministry of Defence,Ministry of Defence,13/05/2022,Transportation + Movement,Strategic Command,RAIL SETTLEMENT PLAN LIMITED,NG9 1ND,624934,Military Detached Duty,"£11,526.10"
Ministry of Defence,Ministry of Defence,03/05/2022,Fees for Prof Services,Army Command,QINETIQ LIMITED,GU14 0LX,622535,Fees for Other Prof Services,"£11,482.76"
Ministry of Defence,Ministry of Defence,10/05/2022,Telecomms + IT non capital,Head Office and Corporate Services,BOXXE LIMITED,YO31 7RE,623766,IT+Comms Internal Costs,"£11,405.48"
Ministry of Defence,Ministry of Defence,19/05/2022,Telecomms + IT non capital,DEFENCE INFRASTRUCTURE ORGANISATION,BOXXE LIMITED,YO31 7RE,625906,IT+Comms Internal Costs,"£11,367.97"
Ministry of Defence,Ministry of Defence,11/05/2022,Heating Oil+Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,CERTAS ENERGY UK LIMITED,WA3 6XG,624054,Heating Oil+Utilities Consumed,"£11,344.73"
Ministry of Defence,Ministry of Defence,05/05/2022,Telecomms + IT non capital,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,622963,IT+Comms Rental Payments,"£11,007.36"
Ministry of Defence,Ministry of Defence,19/05/2022,Intangibles Non SUME,Head Office and Corporate Services,BOXXE LIMITED,YO31 7RE,625906,Intangible Cap Additions In Yr,"£10,988.20"
Ministry of Defence,Ministry of Defence,11/05/2022,Telecomms + IT non capital,Defence Equipment and Support,AKHTER COMPUTERS LIMITED,CM18 7PN,624222,IT+Comms Rental Payments,"£10,719.00"
Ministry of Defence,Ministry of Defence,09/05/2022,P+M General Services,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,623531,P+M General Services,"£10,696.18"
Ministry of Defence,Ministry of Defence,05/05/2022,Telecomms + IT non capital,Air Command,BOXXE LIMITED,YO31 7RE,622840,IT+Comms Internal Costs,"£10,646.75"
Ministry of Defence,Ministry of Defence,11/05/2022,Telecomms + IT non capital,Air Command,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,624077,IT+Comms Rental Payments,"£10,511.18"
Ministry of Defence,Ministry of Defence,03/05/2022,External Education + Training,Strategic Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,622458,External Training Mil.,"£10,430.52"
Ministry of Defence,Ministry of Defence,03/05/2022,CL MonthEnd Accruals Balance,Defence Nuclear Organisation,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,622524,CL MonthEnd Accruals Balance,"£10,334.12"
Ministry of Defence,Ministry of Defence,18/05/2022,P+M General Services,Air Command,PHOENIX BIRD CONTROL SERVICES LIMITED,IP27 0BZ,625556,P+M General Services,"£10,325.33"
Ministry of Defence,Ministry of Defence,16/05/2022,Fuels Non Utilities Consumed,Defence Equipment and Support,YOUR NRG LTD,TS25 1PW,625060,Fuels Non Utilities Consumed,"£10,306.08"
Ministry of Defence,Ministry of Defence,03/05/2022,Telecomms + IT non capital,DES Bespoke Trading Entity,BOXXE LIMITED,YO31 7RE,622375,IT+Comms Internal Costs,"£10,172.81"
Ministry of Defence,Ministry of Defence,12/05/2022,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,MORTON FRASER LLP,EH3 9GL,624599,Fees for Other Prof Services,"£10,072.80"
Ministry of Defence,Ministry of Defence,06/05/2022,External Education + Training,Air Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,623284,External Training Mil.,"£10,035.58"
Ministry of Defence,Ministry of Defence,24/05/2022,Heating Oil+Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,CERTAS ENERGY UK LIMITED,WA3 6XG,626913,Heating Oil+Utilities Consumed,"£10,016.58"
Ministry of Defence,Ministry of Defence,11/05/2022,Telecomms + IT non capital,Army Command,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,624077,IT+Comms Rental Payments,"£9,939.07"
Ministry of Defence,Ministry of Defence,09/05/2022,External Education + Training,Army Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,623543,External Training Civ.,"£9,906.44"
Ministry of Defence,Ministry of Defence,13/05/2022,External Education + Training,Air Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,624699,External Training Mil.,"£9,791.90"
Ministry of Defence,Ministry of Defence,03/05/2022,Fuels Non Utilities Consumed,Navy Command,CERTAS ENERGY UK LIMITED,WA3 6XG,622456,Fuels Non Utilities Consumed,"£9,790.22"
Ministry of Defence,Ministry of Defence,13/05/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,R.G.CARTER CAMBRIDGE LIMITED,IP24 1AN,624881,Estate+Facilities Mgmnt Servs,"£9,726.00"
Ministry of Defence,Ministry of Defence,03/05/2022,Fuels Non Utilities Consumed,Defence Equipment and Support,YOUR NRG LTD,TS25 1PW,622296,Fuels Non Utilities Consumed,"£9,709.38"
Ministry of Defence,Ministry of Defence,10/05/2022,Transportation + Movement,Defence Equipment and Support,CPPC LOGISTIC GROUP OF COMPANIES LIMITED,,6000069303,Transport + Movement Freight,"£9,665.64"
Ministry of Defence,Ministry of Defence,06/05/2022,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000069261,Fees for Other Prof Services,"£9,584.35"
Ministry of Defence,Ministry of Defence,13/05/2022,Raw Materials + Consumables,Army Command,VEOLIA ES (UK) LIMITED,WS11 8JP,624675,RMC Clothing + Textiles,"£9,530.00"
Ministry of Defence,Ministry of Defence,30/05/2022,Fees for Prof Services,Defence Nuclear Organisation,CABINET OFFICE,NP10 8FZ,627937,Fees for Other Prof Services,"£9,487.50"
Ministry of Defence,Ministry of Defence,24/05/2022,Fees for Prof Services,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007817,Fees for Other Prof Services,"£9,461.97"
Ministry of Defence,Ministry of Defence,23/05/2022,P+M General Services,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,626515,P+M General Services,"£9,313.69"
Ministry of Defence,Ministry of Defence,20/05/2022,Telecomms + IT non capital,Air Command,BOXXE LIMITED,YO31 7RE,626404,IT+Comms Internal Costs,"£9,287.40"
Ministry of Defence,Ministry of Defence,30/05/2022,Fees for Prof Services,Air Command,EUROFINS FORENSIC SERVICES LIMITED,TW11 0LY,627858,Fees for Other Prof Services,"£9,172.79"
Ministry of Defence,Ministry of Defence,30/05/2022,Fees for Prof Services,Navy Command,EUROFINS FORENSIC SERVICES LIMITED,TW11 0LY,627858,Fees for Other Prof Services,"£9,172.79"
Ministry of Defence,Ministry of Defence,17/05/2022,IT+Comms Equipment,Army Command,BOXXE LIMITED,YO31 7RE,625387,IT+Comms Capital Addtns In Yr,"£9,172.22"
Ministry of Defence,Royal Hospital Chelsea,27.05.2022,Purchased Services,Royal Hospital Chelsea,CBRE Managd Services Ltd,SE1 0HL,PIN136219,Maintenanace,"£9,155.60"
Ministry of Defence,Ministry of Defence,03/05/2022,Estate+Facilities Mgmnt Servs,Army Command,AKHTER COMPUTERS LIMITED,CM18 7PN,622467,Estate+Facilities Mgmnt Servs,"£9,142.08"
Ministry of Defence,Ministry of Defence,17/05/2022,Staff Other Costs,Army Command,TMP (UK) LIMITED,W1T 7RQ,625449,Civilian Further Payments,"£9,133.00"
Ministry of Defence,Ministry of Defence,13/05/2022,Telecomms + IT non capital,Head Office and Corporate Services,MODUS SERVICES LIMITED,CF10 2GE,624878,IT+Comms Internal Costs,"£9,080.18"
Ministry of Defence,Ministry of Defence,26/05/2022,Telecomms + IT non capital,Air Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,627347,IT+Comms Internal Costs,"£8,960.40"
Ministry of Defence,Ministry of Defence,11/05/2022,Telecomms + IT non capital,Defence Nuclear Organisation,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,624077,IT+Comms Internal Costs,"£8,959.61"
Ministry of Defence,Ministry of Defence,17/05/2022,P+M General Services,Defence Equipment and Support,BOXXE LIMITED,YO31 7RE,625387,P+M General Services,"£8,949.79"
Ministry of Defence,Ministry of Defence,12/05/2022,Heating Oil+Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,YOUR NRG LTD,TS25 1PW,624468,Heating Oil+Utilities Consumed,"£8,938.62"
Ministry of Defence,Ministry of Defence,20/05/2022,Raw Materials + Consumables,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,626291,RMC Engineering + Technical,"£8,888.81"
Ministry of Defence,Ministry of Defence,06/05/2022,Telecomms + IT non capital,Air Command,AKHTER COMPUTERS LIMITED,CM18 7PN,623443,IT+Comms Internal Costs,"£8,871.25"
Ministry of Defence,Ministry of Defence,20/05/2022,P+M General Services,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,626270,P+M General Services,"£8,796.10"
Ministry of Defence,Ministry of Defence,03/05/2022,Telecomms + IT non capital,Air Command,BOXXE LIMITED,YO31 7RE,622375,IT+Comms Internal Costs,"£8,768.58"
Ministry of Defence,Ministry of Defence,05/05/2022,Telecomms + IT non capital,Strategic Command,CROWN HOSTING DATA CENTRES LIMITED,SN13 9GB,622967,IT+Comms Rental Payments,"£8,717.07"
Ministry of Defence,Ministry of Defence,10/05/2022,Telecomms + IT non capital,Defence Equipment and Support,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,623887,IT+Comms Rental Payments,"£8,572.97"
Ministry of Defence,Ministry of Defence,11/05/2022,Buildings Maintenance,Head Office and Corporate Services,MODUS SERVICES LIMITED,CF10 2GE,624183,Buildings Maintenance,"£8,550.76"
Ministry of Defence,Ministry of Defence,04/05/2022,Telecomms + IT non capital,Navy Command,AKHTER COMPUTERS LIMITED,CM18 7PN,622710,IT+Comms Internal Costs,"£8,490.01"
Ministry of Defence,Ministry of Defence,20/05/2022,Other Materiel Consumed,Army Command,AKHTER COMPUTERS LIMITED,CM18 7PN,626453,Other Materiel Consumed,"£8,456.40"
Ministry of Defence,Ministry of Defence,12/05/2022,P+M General Services,Army Command,BOXXE LIMITED,YO31 7RE,624355,P+M General Services,"£8,421.23"
Ministry of Defence,Ministry of Defence,04/05/2022,CL MonthEnd Accruals Balance,Defence Nuclear Organisation,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,622662,CL MonthEnd Accruals Balance,"£8,406.72"
Ministry of Defence,Ministry of Defence,05/05/2022,Heating Oil+Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,LCC GROUP LIMITED,BT80 9XD,19833,Heating Oil+Utilities Consumed,"£8,398.63"
Ministry of Defence,Ministry of Defence,05/05/2022,Fuels Non Utilities Consumed,Air Command,YOUR NRG LTD,TS25 1PW,623046,Fuels Non Utilities Consumed,"£8,300.63"
Ministry of Defence,Ministry of Defence,06/05/2022,Fees for Prof Services,DES Bespoke Trading Entity,DLA PIPER UK LLP,EC1A 4HT,623460,FATS,"£8,258.26"
Ministry of Defence,Ministry of Defence,13/05/2022,Research+Development Expend,Air Command,BOXXE LIMITED,YO31 7RE,624704,Research+Development Expend,"£8,169.06"
Ministry of Defence,Ministry of Defence,25/05/2022,Med/Welfare/Soc+Rec Costs,Defence Equipment and Support,AAH PHARMACEUTICALS LTD,CV2 2TX,626972,Medical Costs,"£8,158.81"
Ministry of Defence,Ministry of Defence,10/05/2022,Government Procurement Card,Ministry of Defence,RBS PLC/NATWEST PLC,,EMP 16815,Monthly GPC Payment,"£8,146.50"
Ministry of Defence,Ministry of Defence,05/05/2022,Fuels Non Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,CERTAS ENERGY UK LIMITED,WA3 6XG,622981,Fuels Non Utilities Consumed,"£8,140.80"
Ministry of Defence,Ministry of Defence,03/05/2022,Defence Equip General Services,Air Command,INDUSTRIAL MAINTENANCE SERVICES LIMITED,PO3 5FL,622516,Defence Equip General Services,"£8,080.77"
Ministry of Defence,Ministry of Defence,06/05/2022,P+M General Services,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,623228,P+M General Services,"£8,073.00"
Ministry of Defence,Ministry of Defence,26/05/2022,P+M General Services,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007832,P+M General Services,"£8,064.71"
Ministry of Defence,Ministry of Defence,09/05/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,CV3 9NT,623505,Prop NonDw SCA Srv Chrg+Off BS,"£8,044.80"
Ministry of Defence,Ministry of Defence,30/05/2022,Fuels Non Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,LCC GROUP LIMITED,BT80 9XD,19877,Fuels Non Utilities Consumed,"£8,007.20"
Ministry of Defence,Ministry of Defence,11/05/2022,P+M General Services,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,624156,P+M General Services,"£7,899.11"
Ministry of Defence,Ministry of Defence,13/05/2022,Telecomms + IT non capital,Navy Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,624838,IT+Comms Internal Costs,"£7,818.96"
Ministry of Defence,Ministry of Defence,13/05/2022,Med/Welfare/Soc+Rec Costs,Navy Command,NEWITT & CO LTD,YO60 7RE,624895,Recreation Costs,"£7,816.80"
Ministry of Defence,Ministry of Defence,25/05/2022,Fees for Prof Services,Air Command,EUROFINS FORENSIC SERVICES LIMITED,TW11 0LY,627100,Fees for Other Prof Services,"£7,800.03"
Ministry of Defence,Ministry of Defence,25/05/2022,Fees for Prof Services,Navy Command,EUROFINS FORENSIC SERVICES LIMITED,TW11 0LY,627100,Fees for Other Prof Services,"£7,800.03"
Ministry of Defence,Ministry of Defence,06/05/2022,Transportation + Movement,Head Office and Corporate Services,RAIL SETTLEMENT PLAN LIMITED,NG9 1ND,623320,Military Detached Duty,"£7,778.10"
Ministry of Defence,Ministry of Defence,30/05/2022,External Education + Training,Defence Nuclear Organisation,CABINET OFFICE,NP10 8FZ,627937,External Training Civ.,"£7,700.00"
Ministry of Defence,Ministry of Defence,11/05/2022,P+M General Services,Defence Equipment and Support,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,624077,P+M General Services,"£7,670.69"
Ministry of Defence,Ministry of Defence,17/05/2022,Telecomms + IT non capital,Strategic Command,AKHTER COMPUTERS LIMITED,CM18 7PN,625395,IT+Comms Internal Costs,"£7,570.42"
Ministry of Defence,Ministry of Defence,20/05/2022,Buildings Maintenance,DEFENCE INFRASTRUCTURE ORGANISATION,PROJECT FF&E LIMITED,HX1 2AF,626358,Buildings Maintenance,"£7,558.08"
Ministry of Defence,Ministry of Defence,24/05/2022,P+M General Services,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,626752,P+M General Services,"£7,520.74"
Ministry of Defence,Ministry of Defence,18/05/2022,P+M General Services,Army Command,RMPA SERVICES PLC,CO2 7UT,625704,P+M General Services,"£7,517.27"
Ministry of Defence,Ministry of Defence,18/05/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,625784,Estate+Facilities Mgmnt Servs,"£7,471.17"
Ministry of Defence,Ministry of Defence,30/05/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,AECOM INFRASTRUCTURE & ENVIRONMENT UK LIMITED,WC1V 6QS,627949,Fiscal AUC Capital Additions,"£7,439.96"
Ministry of Defence,Ministry of Defence,18/05/2022,Telecomms + IT non capital,Army Command,AKHTER COMPUTERS LIMITED,CM18 7PN,625773,IT+Comms Internal Costs,"£7,398.17"
