Unique ID,Invoice Paid Date,Invoice Cost Centre Description,Invoice Account Description,Supplier Name,Transparency Invoice Amount
Transparency april 709,25/04/2023,CHG FAS IT,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,PIXEL GROUP LTD,"£32,292"
Transparency april 710,27/04/2023,DIG APPLICATION DATA PLATFORMS CIS RELEASE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£32,274"
Transparency april 711,04/04/2023,DIG ON PREMISES HOSTING REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AMAZON WEB SERVICES EMEA SARL,"£32,191"
Transparency april 712,05/04/2023,P&C DIGITAL PROFESSIONAL L&D BUDGET,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,"ADVANCED DEVELOPMENT METHODS, INC","£32,060"
Transparency april 713,27/04/2023,EP CEP RESTART CPA 2A NORTH EAST & HUMBERSIDE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£31,878"
Transparency april 714,20/04/2023,EP CEP WHP DWP CONTRACTS CENT ENG CPA1,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SHAW TRUST,"£31,744"
Transparency april 715,27/04/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£31,744"
Transparency april 716,28/04/2023,DIG INTEGRATION - STRATEGIC ARA API GATEWAY DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£31,372"
Transparency april 717,17/04/2023,PCP ESTATES ULEV CHARGING POINTS DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,UTILYX LTD TA MITIE ENERGY,"£31,284"
Transparency april 718,14/04/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£31,279"
Transparency april 719,24/04/2023,DIG CHANNELS SERVICES IN LIEU,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,TATA CONSULTANCY SERVICES LTD,"£31,152"
Transparency april 720,04/04/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,PIXEL GROUP LTD,"£31,085"
Transparency april 721,27/04/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£31,037"
Transparency april 722,24/04/2023,DIG O365 PLATFORM SERVICE,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,SOFTCAT PLC,"£30,944"
Transparency april 723,04/04/2023,CHG 620474 MANCHESTER OPENSHAW,PPE - PLANT & MACHINERY (OWNED) - COST - ADDITIONS,G4S SECURE SOLUTIONS UK LTD,"£30,820"
Transparency april 724,14/04/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,FEDCAP EMPLOYMENT,"£30,774"
Transparency april 725,04/04/2023,DIG MANAGED LAN,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,BT GLOBAL SERVICES,"£30,577"
Transparency april 726,03/04/2023,EP CEP PHASE 2 NEA NB CPA09 NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,CUMBRIA CHAMBER OF COMMERCE,"£30,537"
Transparency april 727,24/04/2023,EP CEP PHASE 2 NEA NB CPA09 NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,CUMBRIA CHAMBER OF COMMERCE,"£30,537"
Transparency april 728,25/04/2023,DIG ITLR - TELEPHONY - PSNT - DELA,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING TELEPHONY,VODAFONE LTD,"£30,526"
Transparency april 729,14/04/2023,EP CEP WHP DWP CONTRACTS S ENG CPA4,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SEETEC PLUSS LTD,"£30,525"
Transparency april 730,25/04/2023,FG CD STRATEGY AND BUSINESS MANAGEMENT,Exp - Purchase Of Goods/Services - Consultancy,PIXEL GROUP LTD,"£30,515"
Transparency april 731,20/04/2023,EP CEP WHP DWP CONTRACTS NW ENG CPA3,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£30,490"
Transparency april 732,24/04/2023,DIG NOTIFICATION SERVICE PROJECT DELP,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£30,225"
Transparency april 733,12/04/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,SOFTCAT PLC,"£30,221"
Transparency april 734,17/04/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£30,139"
Transparency april 735,14/04/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£29,908"
Transparency april 736,24/04/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£29,908"
Transparency april 737,27/04/2023,OPS WDC WSD LN ESSEX DISTRICT OFFICE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,CRYSTAL PATHWAYS LTD,"£29,850"
Transparency april 738,18/04/2023,CHG UC DESIGN & BUILD PROGRAMME MANAGER,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,BJSS LTD,"£29,748"
Transparency april 739,19/04/2023,PCP ESTATES UTILITIES DELP,EXP - PURCHASE OF GOODS/SERVICES - WATER,SCOTTISH WATER BUSINESS STREAM LTD,"£29,601"
Transparency april 740,18/04/2023,PCP ESTATES LCW DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - PLANT & MACHINERY,MITIE PROPERTY SERVICES UK LTD,"£29,556"
Transparency april 741,25/04/2023,FG CD STRATEGY AND BUSINESS MANAGEMENT,Exp - Purchase Of Goods/Services - Consultancy,PIXEL GROUP LTD,"£29,531"
Transparency april 742,04/04/2023,STR SOCIAL IMPACT BONDS,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,ADZUNA LTD,"£29,386"
Transparency april 743,25/04/2023,DIG CITIZEN INF - STRATEGIC ARA GUID DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£29,375"
Transparency april 744,24/04/2023,EP CEP PHASE 2 NEA NB CPA14 WALES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,BUSINESS SENSE ASSOCIATES LTD#ZANZIBAR,"£29,361"
Transparency april 745,18/04/2023,CHG HEALTH ASSESSMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - CLINICAL & MEDICAL,ADVANCED PERSONNEL MANAGEMENT GROUP UK LTD,"£29,340"
Transparency april 746,18/04/2023,CHG HEALTH ASSESSMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - CLINICAL & MEDICAL,ADVANCED PERSONNEL MANAGEMENT GROUP UK LTD,"£29,340"
Transparency april 747,27/04/2023,CHG DWP RE-IMAGINE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM,"£29,332"
Transparency april 748,17/04/2023,PCP ESTATES ULEV CHARGING POINTS DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,UTILYX LTD TA MITIE ENERGY,"£29,298"
Transparency april 749,04/04/2023,DIG TECH PLATFORM CIS BAU,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,BAE SYSTEMS APPLIED INTELLIGENCE LTD,"£29,286"
Transparency april 750,13/04/2023,SE SM SP PJT DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£29,250"
Transparency april 751,25/04/2023,EP CEP RESTART CPA 3B GREATER MANCHESTER,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£29,060"
Transparency april 752,14/04/2023,HR ILL HEALTH RET MEDICAL ASSESSMENT,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL - OCCUPATIONAL HEALTH SERVICE,HEALTH MANAGEMENT LTD,"£28,942"
Transparency april 753,14/04/2023,DIG ECMS PROJECT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£28,900"
Transparency april 754,18/04/2023,CHG HEALTH ASSESSMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - CLINICAL & MEDICAL,ADVANCED PERSONNEL MANAGEMENT GROUP UK LTD,"£28,840"
Transparency april 755,28/04/2023,CHG WTP REEP FEASIBILITY,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,MCBAINS LTD,"£28,800"
Transparency april 756,13/04/2023,OPS CFC DISCRETE BUDGET CONTROL,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,ERNST & YOUNG LLP,"£28,688"
Transparency april 757,25/04/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,FEDCAP EMPLOYMENT,"£28,407"
Transparency april 758,27/04/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,FEDCAP EMPLOYMENT,"£28,407"
Transparency april 759,27/04/2023,EP CEP RESTART CPA 6 WALES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SERCO LTD,"£28,330"
Transparency april 760,14/04/2023,EP CEP RESTART CPA 2A NORTH EAST & HUMBERSIDE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£28,269"
Transparency april 761,12/04/2023,PCP ESTATES OLD BAU DELP,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - MAIN CONTRACTOR,MITIE PROPERTY SERVICES UK LTD,"£28,250"
Transparency april 762,25/04/2023,CHG FAS IT,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,PIXEL GROUP LTD,"£28,080"
Transparency april 763,04/04/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,COMPUTACENTER UK LTD,"£27,816"
Transparency april 764,11/04/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,MORRIS & SPOTTISWOOD,"£27,806"
Transparency april 765,14/04/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£27,776"
Transparency april 766,12/04/2023,DIG APPLICATION DATA PLATFORMS EAS,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,SITEKIT SYSTEMS LTD,"£27,668"
Transparency april 767,05/04/2023,P&C APPRENTICESHIP DN FUNDING,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,BABINGTON BUSINESS COLLEGE LTD,"£27,626"
Transparency april 768,05/04/2023,FG CHES DAC,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ATOS IT SERVICES UK LTD TRADING AS INDEPENDENT ASSESSMENT SERVICES,"£27,548"
Transparency april 769,05/04/2023,FG CHES DAC,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ATOS IT SERVICES UK LTD TRADING AS INDEPENDENT ASSESSMENT SERVICES,"£27,548"
Transparency april 770,05/04/2023,COMMS SPARE 1,EXP - PURCHASE OF GOODS/SERVICES - MARKETING & MEDIA - RES'H/EVAL,IPSOS MORI,"£27,500"
Transparency april 771,18/04/2023,FG FSC BANKING,EXP - PURCHASE OF GOODS/SERVICES - OTHER - VOCA CHARGES,VOCALINK INTERNATIONAL LTD,"£27,500"
Transparency april 772,12/04/2023,DIG DFCNI OGD,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,COMPUTACENTER UK LTD,"£27,287"
Transparency april 773,18/04/2023,PCP ESTATES LCW DELP,PPE - POA & AUC (OWNED) - COST - ADDITIONS - PLANT & MACHINERY,EW BEARD LTD,"£27,279"
Transparency april 774,12/04/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,GLEEDS ADVISORY LTD,"£27,083"
Transparency april 775,27/04/2023,OPS CFC DEBT CONTRACTS,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PRINTING,ALLIED PUBLICITY SERVICES MANCHESTER LTD TA APS GROUP,"£27,072"
Transparency april 776,19/04/2023,EP CEP RESTART CPA 3B GREATER MANCHESTER,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£27,032"
Transparency april 777,03/04/2023,"DIG SW ASSET SUBSCRIPTION, SUPPORT & MAINT RENEWALS DELP",EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,BOXXE LTD,"£27,000"
Transparency april 778,05/04/2023,FG FIN CONT SHARED SERVICES CHANGE REQUESTS,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - ACCOUNTING,SHARED SERVICES CONNECTED LTD,"£26,777"
Transparency april 779,17/04/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£26,735"
Transparency april 780,05/04/2023,DIG ITLR - TELEPHONY - PSNT - DELA,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING TELEPHONY,VODAFONE LTD,"£26,732"
Transparency april 781,17/04/2023,PCP ESTATES ULEV CHARGING POINTS DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,UTILYX LTD TA MITIE ENERGY,"£26,616"
Transparency april 782,28/04/2023,CHG 620368 WALSALL BAYARD HOUSE JCP,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,INSTANT MANAGED OFFICES,"£26,504"
Transparency april 783,27/04/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S REGIONAL MANAGEMENT UK & I LTD,"£26,499"
Transparency april 784,03/04/2023,PCP ESTATES LEGAL SERVICES DELP,EXP - PURCHASE OF GOODS/SERVICES -OTHER PROFESSIONAL SERVICES - LEGAL,DENTONS UK AND MIDDLE EAST LLP,"£26,221"
Transparency april 785,25/04/2023,CHG FAS IT,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,PIXEL GROUP LTD,"£26,220"
Transparency april 786,24/04/2023,DIG CHANNELS SERVICES IN LIEU,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,TATA CONSULTANCY SERVICES LTD,"£26,092"
Transparency april 787,13/04/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,FEDCAP EMPLOYMENT,"£26,040"
Transparency april 788,03/04/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SERCO LTD,"£25,861"
Transparency april 789,26/04/2023,EP CEP RESTART CPA 1A WEST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SERCO LTD,"£25,861"
Transparency april 790,14/04/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£25,766"
Transparency april 791,24/04/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£25,688"
Transparency april 792,14/04/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£25,665"
Transparency april 793,26/04/2023,CMG OPS EXTERNAL CONTRACTS/SLAS HARPER MACLEOD,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,HARPER MACLEOD LLP,"£25,656"
Transparency april 794,28/04/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,MAXIMUS UK SERVICES LTD,"£25,647"
Transparency april 795,03/04/2023,DIG DESKTOP SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CITRIX SYSTEMS UK LTD,"£25,627"
Transparency april 796,21/04/2023,OPS OPP INTEGRATION & CONTRACTING TEAM,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PRINTING,HH ASSOCIATES LTD,"£25,529"
Transparency april 797,27/04/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,RIDGE & PARTNERS,"£25,320"
Transparency april 798,27/04/2023,SE SM CROSS ECSS AUTOMATED TELEPHONE EXCELLENCE DIGITAL,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,CAPGEMINI UK PLC,"£25,200"
Transparency april 799,12/04/2023,HR GRS,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - RECRUITMENT,CABINET OFFICE,"£25,141"
Transparency april 800,18/04/2023,HR EYECARE,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,SPECSAVERS CORPORATE EYECARE,"£25,128"
Transparency april 801,25/04/2023,OPS WDC WSD LN GROUP DIRECTORS OFFICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - RECRUITMENT,CABINET OFFICE,"£25,117"
Transparency april 802,04/04/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AMAZON WEB SERVICES EMEA SARL,"£25,049"
Transparency april 803,05/04/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AMAZON WEB SERVICES EMEA SARL,"£25,036"
