Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,04/11/2020,Legal Fees,FINANCE AND GROUP OPERATIONS,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,A3139," 775,948.00 ",,SW1H 9GL,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2020,Legal Fees,FINANCE AND GROUP OPERATIONS,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,A3138," 2,801,000.00 ",,SW1H 9GL,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2020,Legal Fees,FINANCE AND GROUP OPERATIONS,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,482029," 33,551.24 ",,SW1H 9GL,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2020,Professional fees,ACUTE CARE AND WORKFORCE,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,A3017," 21,360.00 ",,SW1H 9GL,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,13/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,Grand Challenge Canada,668647569," 1,554,592.00 ",,RH10 1UH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-649125-199211," 606,910.00 ",,WC1N 3JH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-649141-199212," 51,836.00 ",,WC1N 3JH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-649039-199210," 108,667.00 ",,WC1N 3JH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ERS-649045-199265," 79,587.00 ",,M25 3BL,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ERS-649714-199443," 30,000.00 ",,M25 3BL,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,GREENWICH LONDON BOROUGH COUNCIL,ERS-649868-199534," 1,439,710.00 ",,SE18 6PW,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-649121-199199," 1,076,601.00 ",,SE1 7EH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-649080-199196," 2,035,088.00 ",,SE1 7EH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-649081-199197," 325,732.00 ",,SE1 7EH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-649097-199198," 122,148.00 ",,SE1 7EH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-650798-200042," 52,474.68 ",,SE1 7EH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-649041-199195," 145,183.00 ",,SE1 7EH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,HACKNEY LONDON BOROUGH COUNCIL,ERS-649869-199535," 1,405,600.00 ",,E8 4RU,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,ERS-649870-199536," 925,715.00 ",,W6 9JT,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,HAMPSHIRE COUNTY COUNCIL,ERS-649871-199537," 11,060,336.00 ",,SO23 8UJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,HARINGEY LONDON BOROUGH COUNCIL,ERS-649872-199538," 1,343,235.00 ",,N22 7TR,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,HARROGATE & DISTRICT NHS FOUNDATION TRUST,HAFS-31379," 250,000.00 ",,HG2 7UG,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,HARROW LONDON BOROUGH COUNCIL,ERS-649873-199539," 1,255,800.00 ",,HA1 2UL,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,HARTLEPOOL BOROUGH COUNCIL,ERS-649874-199540," 468,315.00 ",,TS24 8AY,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,13/11/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,HAUPTVERBAND DER OSTERREICHISCHEN,668564541," 2,030,180.02 ",,RH10 1UH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,HAVERING LONDON BOROUGH COUNCIL,ERS-649875-199541," 1,297,760.00 ",,RM1 3BB,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2020,Addition Clearing - SW LIC,FINANCE AND GROUP OPERATIONS,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12679772," 480,000.00 ",,WF3 1WE,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Outsourcing Contract,COMMUNITY CARE,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,T56-H-000971609," 120,887.25 ",,LS1 6AE,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,HAFS-31327," 51,000,000.00 ",,WF3 1WE,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,03/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,HEALTH EDUCATION ENGLAND T1510,ERS-648048-198881," 14,764,498.00 ",,M1 3BN,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,03/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,HEALTH EDUCATION ENGLAND T1510,ERS-648048-198881," 16,404,994.00 ",,M1 3BN,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HEALTH EDUCATION ENGLAND T1510,HAFS-31328," 850,000,000.00 ",,LS1 4PL,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HEALTH RESEARCH AUTHORITY,HAFS-31329," 1,250,000.00 ",,SE1 6LH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,HEALTH SERVICE EXECUTIVE,669361994," 179,908.98 ",,RH10 1UH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,HEALTH SERVICE EXECUTIVE,FT/20318/00380," 80,864,135.00 ",,RH10 1UH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,HEALTH SERVICE EXECUTIVE,FT/20325/00507," 80,445,635.00 ",,RH10 1UH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,27/11/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,HEALTH SERVICE EXECUTIVE,FT/20330/00240," 80,230,535.00 ",,RH10 1UH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,06/11/2020,Outsourcing Contract,FINANCE AND GROUP OPERATIONS,HER MAJESTYS PRISON AND PROBATION SERVICE,2325599," 46,831.20 ",,NP20 9BB,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,HEREFORDSHIRE COUNCIL,ERS-649876-199542," 1,542,408.00 ",,HR1 2XW,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,HERTFORDSHIRE COUNTY COUNCIL,ERS-649877-199543," 9,516,152.00 ",,SG13 8DQ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HERTZ UK LTD,HUKDHSC202009R," 68,995.19 ",,UB8 1QE,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,03/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,HIGH PEAK BOROUGH COUNCIL,ERS-648017-198861," 100,710.00 ",,SK17 6EL,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,HILLINGDON LONDON BOROUGH COUNCIL,ERS-649878-199544," 1,534,350.00 ",,UB8 1UW,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2020,Consultancy/Professional Advice,GLOBAL AND PUBLIC HEALTH,HIPPO DIGITAL LTD,INV-0942," 19,483.80 ",,LS1 4HT,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2020,Consultancy/Professional Advice,GLOBAL AND PUBLIC HEALTH,HIPPO DIGITAL LTD,INV-0942," 26,625.00 ",,LS1 4HT,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2020,Additions-DEV EXPEND,GROUP OPERATIONS,HITACHI SOLUTIONS EUROPE LTD,I003367P-GB01," 1,260,474.55 ",,EC2Y 9HT,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2020,Supply creditor payable to Consolidated Fund (ST),Holding CT Core,HM TREASURY HMT,CFERS 2019-20," 571,133,000.00 ",,SW1E 5EB,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2020,Net parliamentary funding,Holding CT Core,HM TREASURY HMT,CONTINGENCIES FUND," 25,000,000,000.00 ",,SW1E 5EB,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160293, 345.60 ,,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160293," 40,008.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160294," 60,012.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160295," 1,175.04 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160295," 140,028.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160296, 483.84 ,,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160296," 60,012.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160297," 40,008.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160298, 138.24 ,,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160298," 60,012.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160299," 40,008.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160300," 4,631.04 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160300," 580,116.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160301," 1,935.36 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160301," 240,048.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160302," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160409, 691.20 ,,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160409," 80,016.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160410, 829.44 ,,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160410," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160411, 691.20 ,,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160411," 80,016.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160412, 483.84 ,,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160412," 60,012.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160413," 1,589.76 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160413," 200,040.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160414," 1,451.52 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160414," 180,036.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160415," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160416, 345.60 ,,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160416," 40,008.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160417, 483.84 ,,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160417," 60,012.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160418, 345.60 ,,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2160418," 40,008.00 ",,M23 9HZ,SME,,,,
