Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WEST NORTHAMPTONSHIRE COUNCIL,01072022AH0920GD5900,4776805.75,GD5900- Public Health Grant Q2-E2802X-WEST NORTHAMPTONSHIRE,CB3 0AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WEST BERKSHIRE COUNCIL,01072022AH0920GD5900,1535762.75,GD5900- Public Health Grant Q2-E0302X-WEST BERKSHIRE COUNCIL,RG14 5LD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WARWICKSHIRE COUNTY COUNCIL,01072022AH0920GD5900,6068526.25,GD5900- Public Health Grant Q2-E3720X-WARWICKSHIRE COUNTY COUNCIL,CV34 4RH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WARRINGTON BOROUGH COUNCIL,01072022AH0920GD5900,3225525.75,GD5900- Public Health Grant Q2-E0602X-WARRINGTON BOROUGH COUNCIL,WA1 1BN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WANDSWORTH LONDON BOROUGH COUNCIL,01072022AH0920GD5900,7353002,GD5900- Public Health Grant Q2-E5021X-WANDSWORTH LONDON BOROUGH COUNCIL,SW18 2PU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WALTHAM FOREST LONDON BOROUGH COUNCIL,01072022AH0920GD5900,4250470.25,GD5900- Public Health Grant Q2-E5049X-WALTHAM FOREST LONDON BOROUGH COUNCIL,E17 4JF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WALSALL METROPOLITAN BOROUGH COUNCIL,01072022AH0920GD5900,4676762.25,GD5900- Public Health Grant Q2-E4606X-WALSALL METROPOLITAN BOROUGH COUNCIL,WS1 1RG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WAKEFIELD METROPOLITAN DISTRICT COUNCIL,01072022AH0920GD5900,6371097.75,GD5900- Public Health Grant Q2-E4705X-WAKEFIELD METROPOLITAN DISTRICT COUNCIL,WF1 9AJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),TOWER HAMLETS LONDON BOROUGH COUNCIL,01072022AH0920GD5900,9342914.75,GD5900- Public Health Grant Q2-E5020X-TOWER HAMLETS LONDON BOROUGH COUNCIL,E2 0HQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),TORBAY COUNCIL,01072022AH0920GD5900,2521120.75,GD5900- Public Health Grant Q2-E1102X-TORBAY COUNCIL,TQ1 3DR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),THURROCK BOROUGH COUNCIL,01072022AH0920GD5900,2977792.75,GD5900- Public Health Grant Q2-E1502X-THURROCK BOROUGH COUNCIL,RM17 0LT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),THE LONDON BOROUGH OF RICHMOND UPON THAMES,01072022AH0920GD5900,2468432,GD5900- Public Health Grant Q2-E5047X-RICHMOND UPON THAMES BOROUGH COUNCIL,TW1 3BZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),TELFORD AND WREKIN BOROUGH OF,01072022AH0920GD5900,3292035.25,GD5900- Public Health Grant Q2-E3201X-TELFORD AND WREKIN BOROUGH OF,TF3 4LF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SWINDON BOROUGH COUNCIL,01072022AH0920GD5900,2648002,GD5900- Public Health Grant Q2-E3901X-SWINDON BOROUGH COUNCIL,SN1 2JH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SUTTON LONDON BOROUGH COUNCIL,01072022AH0920GD5900,2619050,GD5900- Public Health Grant Q2-E5048X-SUTTON LONDON BOROUGH COUNCIL,SM1 1EA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SURREY COUNTY COUNCIL,01072022AH0920GD5900,9909257.75,GD5900- Public Health Grant Q2-E3620X-SURREY COUNTY COUNCIL,KT1 2DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SUNDERLAND CITY METROPOLITAN BOROUGH COUNCIL,01072022AH0920GD5900,6289275,GD5900- Public Health Grant Q2-E4505X-SUNDERLAND CITY METROPOLITAN BOROUGH COUNCIL,SR2 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SUFFOLK COUNTY COUNCIL,01072022AH0920GD5900,7917517.75,GD5900- Public Health Grant Q2-E3520X-SUFFOLK COUNTY COUNCIL,IP1 2DH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),STOKE ON TRENT CITY COUNCIL,01072022AH0920GD5900,5914462,GD5900- Public Health Grant Q2-E3401X-STOKE ON TRENT CITY COUNCIL,ST4 4TS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),STOCKTON ON TEES BOROUGH COUNCIL,01072022AH0920GD5900,3713012,GD5900- Public Health Grant Q2-E0704X-STOCKTON ON TEES BOROUGH COUNCIL,TS23 2YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),STAFFORDSHIRE COUNTY COUNCIL,01072022AH0920GD5900,10310238.5,GD5900- Public Health Grant Q2-E3421X-STAFFORDSHIRE COUNTY COUNCIL,ST16 2NF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ST HELENS METROPOLITAN BOROUGH COUNCIL,01072022AH0920GD5900,3766281.5,GD5900- Public Health Grant Q2-E4303X-ST HELENS METROPOLITAN BOROUGH COUNCIL,WA10 1HP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SOUTHWARK LONDON BOROUGH COUNCIL,01072022AH0920GD5900,7376038.75,GD5900- Public Health Grant Q2-E5019X-SOUTHWARK LONDON BOROUGH COUNCIL,SE1 2QH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SOUTHEND ON SEA BOROUGH COUNCIL,01072022AH0920GD5900,2518208.25,GD5900- Public Health Grant Q2-E1501X-SOUTHEND ON SEA BOROUGH COUNCIL,SS2 6ER,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SOUTHAMPTON CITY COUNCIL,01072022AH0920GD5900,4469079.5,GD5900- Public Health Grant Q2-E1702X-SOUTHAMPTON CITY COUNCIL,SO15 1GX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SOUTH TYNESIDE COUNCIL,01072022AH0920GD5900,3547392.75,GD5900- Public Health Grant Q2-E4504X-SOUTH TYNESIDE COUNCIL,NE33 2RL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SOUTH GLOUCESTERSHIRE COUNCIL,01072022AH0920GD5900,2456237.5,GD5900- Public Health Grant Q2-E0103X-SOUTH GLOUCESTERSHIRE COUNCIL,BS15 9TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SOMERSET COUNTY COUNCIL,01072022AH0920GD5900,5470359,GD5900- Public Health Grant Q2-E3320X-SOMERSET COUNTY COUNCIL,TA1 4DY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SOLIHULL METROPOLITAN BOROUGH COUNCIL,01072022AH0920GD5900,2957160.5,GD5900- Public Health Grant Q2-E4605X-SOLIHULL METROPOLITAN BOROUGH COUNCIL,B91 9GN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SLOUGH BOROUGH COUNCIL,01072022AH0920GD5900,1962727,GD5900- Public Health Grant Q2-E0304X-SLOUGH BOROUGH COUNCIL,SL1 3UF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SHROPSHIRE COUNTY COUNCIL,01072022AH0920GD5900,3193785.25,GD5900- Public Health Grant Q2-E3202X-SHROPSHIRE COUNTY COUNCIL,SY2 6ND,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SHEFFIELD CITY COUNCIL,01072022AH0920GD5900,8808064.25,GD5900- Public Health Grant Q2-E4404X-SHEFFIELD CITY COUNCIL,S1 1UJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SEFTON COUNCIL,01072022AH0920GD5900,5656078.5,GD5900- Public Health Grant Q2-E4304X-SEFTON METROPOLITAN BOROUGH COUNCIL,L20 3NJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SANDWELL METROPOPLITAN BOROUGH COUNCIL,01072022AH0920GD5900,6453969.5,GD5900- Public Health Grant Q2-E4604X-SANDWELL METROPOPLITAN BOROUGH COUNCIL,B69 3DE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),RUTLAND COUNTY COUNCIL,01072022AH0920GD5900,341483.25,GD5900- Public Health Grant Q2-E2402X-RUTLAND COUNTY COUNCIL,LE15 6HP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),ROTHERHAM METROPOLITAN BOROUGH COUNCIL,01072022AH0920GD5900,4302305.5,GD5900- Public Health Grant Q2-E4403X-ROTHERHAM METROPOLITAN BOROUGH COUNCIL,S60 1AE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),REDCAR AND CLEVELAND BOROUGH COUNCIL,01072022AH0920GD5900,3047339.75,GD5900- Public Health Grant Q2-E0703X-REDCAR AND CLEVELAND BOROUGH COUNCIL,TS6 9AR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),REDBRIDGE LONDON BOROUGH COUNCIL,01072022AH0920GD5900,3644038,GD5900- Public Health Grant Q2-E5046X-REDBRIDGE LONDON BOROUGH COUNCIL,IG1 1TR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),READING BOROUGH COUNCIL,01072022AH0920GD5900,2579080.25,GD5900- Public Health Grant Q2-E0303X-READING BOROUGH COUNCIL,RG1 7TD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),PORTSMOUTH CITY COUNCIL,01072022AH0920GD5900,4651371.25,GD5900- Public Health Grant Q2-E1701X-PORTSMOUTH CITY COUNCIL,PO1 2AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),PLYMOUTH CITY COUNCIL,01072022AH0920GD5900,3984990,GD5900- Public Health Grant Q2-E1101X-PLYMOUTH CITY COUNCIL,PL1 3BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),PETERBOROUGH CITY COUNCIL,01072022AH0920GD5900,2892154.75,GD5900- Public Health Grant Q2-E0501X-PETERBOROUGH CITY COUNCIL,PE1 1HF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),OXFORDSHIRE COUNTY COUNCIL,01072022AH0920GD5900,8142304.25,GD5900- Public Health Grant Q2-E3120X-OXFORDSHIRE COUNTY COUNCIL,OX4 2GQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NOTTINGHAMSHIRE COUNTY COUNCIL,01072022AH0920GD5900,10789907.75,GD5900- Public Health Grant Q2-E3021X-NOTTINGHAMSHIRE COUNTY COUNCIL,NG2 7QP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NOTTINGHAM CITY COUNCIL,01072022AH0920GD5900,8864698.75,GD5900- Public Health Grant Q2-E3001X-NOTTINGHAM CITY COUNCIL,NG1 2DE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORTHUMBERLAND COUNTY COUNCIL,01072022AH0920GD5900,4341406.25,GD5900- Public Health Grant Q2-E2901X-NORTHUMBERLAND COUNTY COUNCIL,NE61 2EF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORTH YORKSHIRE COUNTY COUNCIL,01072022AH0920GD5900,5742940.75,GD5900- Public Health Grant Q2-E2721X-NORTH YORKSHIRE COUNTY COUNCIL,DL6 1DF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,01072022AH0920GD5900,3242554.25,GD5900- Public Health Grant Q2-E4503X-NORTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,NE28 6UZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORTH SOMERSET COUNCIL,01072022AH0920GD5900,2469715.25,GD5900- Public Health Grant Q2-E0104X-NORTH SOMERSET COUNCIL,BS23 1LL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORTH NORTHAMPTONSHIRE COUNCIL,01072022AH0920GD5900,4517607.25,GD5900- Public Health Grant Q2-E2801X-NORTH NORTHAMPTONSHIRE COUNCIL,NN16 8TL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2022,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),NORTH LINCOLNSHIRE COUNCIL,01072022AH0920GD5900,2425005.75,GD5900- Public Health Grant Q2-E2004X-NORTH LINCOLNSHIRE COUNCIL,DN16 1AB,Govn,,,
