Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,CUMBRIA COUNTY COUNCIL,18112021DN1949GD5881,"1,018,559.00",,CA3 8NA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Consultancy/Professional Advice,NHSX,CXPARTNERS LTD,INV-0978,"9,630.00",,BS1 5UE,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Publicity & advertising,Office For Health Improvement & Disparities (OHID),CXPARTNERS LTD,INV-1004,"13,125.00",,BS1 5UE,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2021,Research & development,Chief Scientific Advisor,CYBERLIVER LIMITED,DHSC-2021-001,"68,725.00",,HA7 1NR,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,DARLINGTON BOROUGH COUNCIL,10112021DN1335GD5790,"127,245.00",,DL1 5QT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,DARLINGTON BOROUGH COUNCIL,18112021DN1949GD5881,"203,601.00",,DL1 5QT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/11/2021,Additions NCB PDC,Default Group,DARTFORD & GRAVESHAM NHS TRUST,PF00006378,"3,300,000.00",,DA2 8DA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Capital policy payments,NHSX,DELOITTE,8002055593,"26,000.00",,EC4A 3HQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Capital policy payments,NHSX,DELOITTE,8002055591,"179,000.00",,EC4A 3HQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Capital policy payments,NHSX,DELOITTE,8002055592,"299,250.00",,EC4A 3HQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Capital policy payments,NHSX,DELOITTE,8002055590,"316,750.00",,EC4A 3HQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2021,Contractor/ Staff Substitution,Global Health,DELOITTE,8002177085,"172,892.40",,EC4A 3HQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Research & development,NHSX,DELOITTE,8002055593,"94,000.00",,EC4A 3HQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2021,Outsourcing Contract,NHS and Workforce,DEPARTMENT FOR WORK AND PENSIONS (DWP),4011007,"527,362.50",,CF14 3UW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2021,Revenue Policy Payments,Global Health,DEPARTMENT FOR WORK AND PENSIONS (DWP),408915,"57,960.00",,CF14 3UW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2021,Revenue Policy Payments,Global Health,DEPARTMENT FOR WORK AND PENSIONS (DWP),4010395,"78,097.00",,CF14 3UW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2021,Revenue Policy Payments,Global Health,DEPARTMENT FOR WORK AND PENSIONS (DWP),408919,"95,514.00",,CF14 3UW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,DERBY CITY COUNCIL,10112021DN1335GD5790,"206,847.00",,DE1 2FS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,DERBY CITY COUNCIL,18112021DN1949GD5881,"466,606.00",,DE1 2FS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,DERBYSHIRE COUNTY COUNCIL,10112021DN1335GD5790,"775,847.00",,DE4 3AG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,DERBYSHIRE COUNTY COUNCIL,18112021DN1949GD5881,"1,473,593.00",,DE4 3AG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Additions NCB PDC,Default Group,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,PF00006302,"468,000.00",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Additions NCB PDC,Default Group,DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,PF00006301,"742,000.00",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,DEVON COUNTY COUNCIL,10112021DN1335GD5790,"1,241,413.00",,EX2 4QD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,DEVON COUNTY COUNCIL,18112021DN1949GD5881,"1,452,560.00",,EX2 4QD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2021,Service charge - ICT,NHSX,DH OPCO UK LTD TA DEDALUS HEALTHCARE LTD,5970900016,"-22,600.23",,GU11 1PZ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2021,Service charge - ICT,NHSX,DH OPCO UK LTD TA DEDALUS HEALTHCARE LTD,5970000663,"22,600.23",,GU11 1PZ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2021,Service charge - ICT,NHSX,DH OPCO UK LTD TA DEDALUS HEALTHCARE LTD,5970000663,"546,927.01",,GU11 1PZ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,DONCASTER METROPOLITAN BOROUGH COUNCIL,18112021DN1949GD5881,"613,388.00",,DN1 1GG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,DONCASTER METROPOLITAN BOROUGH COUNCIL,10112021DN1335GD5790,"724,502.00",,DN1 1GG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,DORSET COUNTY COUNCIL,10112021DN1335GD5790,"689,689.85",,DT1 1XJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,DORSET COUNTY COUNCIL,18112021DN1949GD5881,"694,188.00",,DT1 1XJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Additions NCB PDC,Default Group,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,PF00006308,"1,238,000.00",,DT1 2JY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910257814,"296,440.56",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910257482,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910257937,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910258663,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910258809,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910258323,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,22910259170,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910258097,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910257044,"296,440.56",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,03/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910256613,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910257149,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910257272,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910257355,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910255899,"648,984.96",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,03/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910256305,"296,440.56",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910255998,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910256212,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910256335,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910256732,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910256905,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,DUDLEY METROPOLITAN BOROUGH COUNCIL,10112021DN1335GD5790,"254,840.00",,DY1 1HG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,DUDLEY METROPOLITAN BOROUGH COUNCIL,18112021DN1949GD5881,"634,408.00",,DY1 1HG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,DURHAM COUNTY COUNCIL,10112021DN1335GD5790,"1,092,404.00",,DH1 5UL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,DURHAM COUNTY COUNCIL,18112021DN1949GD5881,"1,146,590.00",,DH1 5UL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Storage costs,Global Health,DURHAM COUNTY COUNCIL,301331955,"38,441.00",,DH1 5UL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Service charge - ICT,NHSX,DXS UK LTD,23530,"135,225.96",,GU8 6LB,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,EALING LONDON BOROUGH COUNCIL,10112021DN1335GD5790,"210,246.00",,W5 2HL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,EALING LONDON BOROUGH COUNCIL,18112021DN1949GD5881,"575,887.00",,W5 2HL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/11/2021,Additions NCB PDC,Default Group,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,PF00006379,"1,447,000.00",,CT1 3NG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/11/2021,Additions NCB PDC,Default Group,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,PF00006380,"1,887,000.00",,CT1 3NG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Additions NCB PDC,Default Group,EAST LANCASHIRE HOSPITALS NHS TRUST,PF00006310,"2,157,000.00",,BB2 3HH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Additions NCB PDC,Default Group,EAST LANCASHIRE HOSPITALS NHS TRUST,PF00006309,"3,425,000.00",,BB2 3HH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Additions NCB PDC,Default Group,EAST LONDON NHS FOUNDATION TRUST,PF00006311,"907,000.00",,E1 1RD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,EAST LONDON NHS FOUNDATION TRUST,ASI0017298,"45,521.00",,E1 1RD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,EAST LONDON NHS FOUNDATION TRUST,ASI0017262,"75,000.00",,E1 1RD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,EAST LONDON NHS FOUNDATION TRUST,ASI0017262,"75,000.00",,E1 1RD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,EAST RIDING OF YORKSHIRE COUNCIL,10112021DN1335GD5790,"497,562.00",,HU17 9BA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,EAST RIDING OF YORKSHIRE COUNCIL,18112021DN1949GD5881,"587,425.00",,HU17 9BA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,EAST SUSSEX COUNTY COUNCIL,10112021DN1335GD5790,"585,241.00",,BN21 3UU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,EAST SUSSEX COUNTY COUNCIL,18112021DN1949GD5881,"1,050,421.00",,BN21 3UU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2021,Storage costs,Global Health,EDDIE STOBART LIMITED,PM/0143417,"392,514.25",,WA4 4TQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2021,Storage costs,Global Health,EDDIE STOBART LIMITED,PM/0143539,"393,014.23",,WA4 4TQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2021,Storage costs,Global Health,EDDIE STOBART LIMITED,PM/0143841,"393,387.65",,WA4 4TQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2021,Storage costs,Global Health,EDDIE STOBART LIMITED,PM/0144192,"393,589.09",,WA4 4TQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2021,Storage costs,Global Health,EDDIE STOBART LIMITED,PM/0143664,"394,033.04",,WA4 4TQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2021,Storage costs,Global Health,EDDIE STOBART LIMITED,PM/0144104,"394,550.31",,WA4 4TQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2021,Storage costs,Global Health,EDDIE STOBART LIMITED,PM/0143992,"407,762.45",,WA4 4TQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2021,Storage costs,Global Health,EDDIE STOBART LIMITED,PM/0004691,"-4,485.00",,WA4 4TQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Electricity,Finance and Group Operations,EDF ENERGY PLC,10909531,"2,044.92",,PL3 5XQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Electricity,Finance and Group Operations,EDF ENERGY PLC,10909531,"56,300.31",,PL3 5XQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Electricity,Finance and Group Operations,EDF ENERGY PLC,10909531,"19,242.49",,PL3 5XQ,Large,,,,
